,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,target
T_LUNG_4,5.52645,10.1016,5.0,9.791889999999999,11.0079,10.7984,6.17595,8.40413,10.9257,11.4256,5.0,5.5774,8.51402,8.19313,9.322989999999999,5.0,9.268360000000001,8.00377,8.536430000000001,7.32163,5.0,8.9084,5.0,5.0,8.27328,5.1879,9.36083,8.7453,5.9625,11.1509,9.16046,9.39447,6.54286,7.666739999999999,6.232,5.32976,7.686910000000001,8.55504,8.0651,5.0,9.22107,7.572839999999999,7.49065,5.94149,5.0,5.0,9.44055,5.0,7.95206,7.0122,5.4931,5.0,5.0,5.7769,5.0,5.0,5.5217,9.13943,5.8984,5.76091,5.0,9.428930000000001,9.50238,7.6244,8.737689999999999,5.72849,5.0,6.2377,8.94069,7.14997,6.01507,11.0071,7.2793,5.86028,5.0,10.7705,9.18021,11.4973,10.7805,10.7008,11.1633,9.86177,10.1236,5.0,9.95242,5.9971,11.5695,8.98248,8.69973,7.3088,5.0,5.0,5.5699,5.7867,10.5444,9.64352,5.0,7.815760000000001,7.3979800000000004,9.01775,5.1742,6.48455,6.81164,11.3566,5.6778,10.3338,7.55273,5.0,6.5699,6.934080000000001,6.011480000000001,5.0,5.0,5.0,10.7598,7.16295,8.44922,8.81833,9.7796,7.78039,5.0,9.69805,6.21218,7.545310000000001,10.0635,6.3291,11.2549,11.6115,5.0,5.2793,7.97422,5.0,5.6319,10.3678,5.0,5.0,6.964060000000001,5.0,5.0,5.0,8.31899,6.0329,5.0,9.32925,7.447,8.16126,11.0462,7.4972,5.9537,5.26804,7.0637,10.759,8.32312,8.73795,5.452999999999999,7.1622,8.03797,6.87551,8.3579,5.0239,7.452999999999999,5.9495,9.00313,5.88885,7.9238,5.0,5.0793,6.087000000000001,5.0,8.0036,6.7761,5.0,8.3683,8.0138,6.8139,5.0,6.462000000000001,5.6486,6.285,5.6642,7.8151,5.8069,5.862,7.7689,6.6539,7.1062,5.871,5.0,6.55693,8.3539,5.0,6.5541,9.982289999999999,5.0,5.0,5.0,5.0,5.0,5.0,5.76412,6.1983,7.77853,7.802219999999999,5.0,5.0,5.4105,5.5059,5.0,5.7299,5.0,5.0,5.0,5.0,8.41664,5.0,5.0,5.0,1
T_LUNG_5,5.74731,8.20303,5.0,8.10625,9.101469999999999,9.77305,5.77155,6.9697,9.561630000000001,11.0212,5.0,5.0,6.97319,6.8110800000000005,9.9583,5.0,7.6634,6.55582,7.66772,6.35652,5.0,7.10625,5.0,5.0,7.396039999999999,5.0,7.442089999999999,7.32136,5.8647,8.74731,6.84956,8.11575,5.73913,7.68058,6.3986,5.2339,9.94014,8.09027,7.112589999999999,5.0,8.143889999999999,5.32409,5.81886,7.1189,5.0,5.0,9.54531,5.0,8.70387,7.147,5.2339,5.0,5.0,6.1377,5.0,5.0,5.0,7.72885,5.4496,5.0,5.0,9.16158,8.57432,5.3882,5.90906,5.0,5.0,5.4695,7.460030000000001,6.4404,5.41044,9.7839,7.03193,6.460030000000001,5.59042,8.7544,7.044989999999999,9.749419999999999,9.71614,8.56232,9.81805,8.9996,9.42799,5.0,9.98528,5.0,11.9226,7.951010000000001,8.65465,6.40032,5.0,5.0,6.9336,6.7741,8.27016,8.5056,5.0,9.18795,6.21636,6.1147599999999995,5.0,5.37986,6.76233,9.655710000000001,7.1635,9.78342,8.2632,5.0,6.4104,5.057930000000001,5.66843,5.0,5.0,5.47939,8.48419,6.37469,7.4477899999999995,7.75042,8.66314,6.49375,5.0,9.3045,5.87993,6.7897300000000005,8.02206,6.71818,10.5885,10.9908,5.0,5.0,6.805160000000001,5.0,6.233569999999999,8.61032,5.0,5.0,5.10855,5.0,5.3591,5.0,7.9987699999999995,5.0,5.0,8.734580000000001,7.0706,6.71625,10.0109,7.6789,6.5189,5.68309,6.2226,8.58998,7.5023800000000005,7.193460000000001,6.1637,7.0897,7.5651600000000006,7.587739999999999,7.58325,5.6056,6.5422,6.211,7.87153,6.29025,7.3575,5.0,5.0,5.9711,5.8114,7.5283,5.9573,5.0,7.3912,6.8825,6.1757,5.0,6.8934,6.2226,6.3121,7.4466,8.1816,5.6831,5.0,6.9779,5.0,6.0512,5.8789,5.0,5.64914,7.9239,5.0,7.2284,8.10074,5.1023,5.0,5.0,5.48564,5.0,5.0,5.55144,5.5048,6.9745,7.073810000000001,5.0,5.0,5.3964,5.6998,5.0,5.2792,5.0,5.0,5.0,5.0,7.205189999999999,5.0,5.0,5.0,1
T_LUNG_6,5.58592,11.0118,5.4507,8.757530000000001,9.643139999999999,10.4052,6.16581,8.80967,9.22552,11.6176,5.0,5.0,7.34698,7.5764,8.079460000000001,5.0,8.391110000000001,8.3425,7.2968399999999995,8.81373,5.0,7.5591,5.0,5.0,6.12459,5.0,9.01748,6.970260000000001,5.0,11.2931,8.692910000000001,11.8958,8.62617,6.55134,5.6454,5.31985,5.0,7.861560000000001,9.73973,5.0,9.68717,6.6234,5.9468,5.0,6.065919999999999,5.0,9.50992,5.0,7.853689999999999,6.6308,5.0,5.0,5.0,5.5318,5.0,5.0,5.0,7.85842,5.3736,5.87405,5.0,9.810889999999999,10.2631,6.3559,7.43392,5.10353,5.0,5.263999999999999,11.1975,7.06005,5.41216,10.8495,6.48386,6.80404,5.0,9.55113,7.9119600000000005,11.6188,10.5759,10.2254,11.4935,10.7295,10.9042,5.0,11.315999999999999,6.1619,12.0975,7.9184399999999995,7.76859,6.576969999999999,5.0,5.0,7.151,6.7614,10.6406,8.33913,5.0,9.04087,7.0948199999999995,8.484960000000001,5.8923,7.49258,7.29247,11.8973,5.0,10.6111,7.37021,5.0,6.7063,6.024430000000001,5.18363,5.0,5.0,5.0,11.6886,8.89972,8.53117,8.91277,8.68455,7.759589999999999,5.0,10.6084,6.956739999999999,8.53328,7.8741,6.08332,11.415999999999999,12.061,5.0,5.0,6.496919999999999,5.0,6.01236,8.512,5.0,5.0,5.38433,5.0,5.0,5.0,8.57492,5.0002,5.0,9.73102,7.3001,7.6401699999999995,10.7661,7.472,6.1359,5.0,7.1612,8.97072,6.85118,6.52379,5.0,6.9736,7.65987,6.2584,7.63293,5.4057,7.7875,6.3362,8.31598,5.4309400000000005,7.4434,5.0,5.0,5.8292,5.2442,8.1762,5.879,5.0,8.2537,7.5277,7.1612,6.6898,6.6329,6.1461,6.2724,5.0,8.4057,6.196000000000001,5.0,7.6775,6.1662,6.4351,5.8292,5.4557,5.15618,8.5813,5.0,6.6828,8.82206,5.0,5.0,5.0,5.0,5.0,5.0,5.53547,5.4557,7.06509,8.00474,5.0,5.7842,5.7037,5.0,5.0,5.3626,5.0,5.0,5.0,5.0,7.91815,5.0,5.0,5.0,1
N_BRST_1,6.3297099999999995,12.1543,5.0,11.0609,11.7393,11.9037,11.4566,10.3732,10.5903,12.2882,5.60481,6.612310000000001,9.47415,11.0759,10.2543,5.0,10.3638,11.3452,9.48235,10.5519,5.0,11.3212,5.0,5.5642,9.11876,5.0,9.83976,9.6604,5.711,11.5595,8.78085,11.454,11.1178,10.1883,5.3597,6.7814,12.3545,6.7590699999999995,11.3164,5.0,10.4222,7.720289999999999,7.4628,10.1457,11.1634,5.0,11.739,5.8358,10.1539,6.6419,5.8056,5.0,5.0,5.6828,5.0,5.0,7.1848,10.0123,6.3114,6.64434,5.0,10.6226,11.5451,9.2162,11.6323,6.41217,6.8099,7.4724,10.9253,7.75668,8.24611,11.99,9.055769999999999,7.21425,7.5728,11.895,10.1382,12.1162,11.4613,11.8221,11.9401,11.1967,11.2193,5.0,9.96295,6.777,11.3985,10.4941,11.2007,9.044319999999999,5.43799,5.0861,6.1921,6.438,10.812999999999999,10.7151,5.9265,8.299669999999999,8.52861,9.204,7.2743,7.429889999999999,8.52037,12.3024,7.2833,11.8876,10.3181,7.0827,7.3998,7.02653,8.77171,5.7556,8.11673,6.0723400000000005,12.1615,11.7448,9.60312,9.87696,11.4807,10.515,5.0,11.7603,9.53743,9.348460000000001,12.0151,10.3529,12.3244,12.2445,6.9265,6.9531,10.9273,5.7382,7.03189,11.7949,6.1696,5.0,6.13345,7.6527,5.0998,5.5765,9.82671,7.0443,5.0,10.7043,8.2831,9.4601,11.6213,7.8718,7.0372,7.438160000000001,7.9542,11.9088,10.7332,9.53482,7.795,7.3977,8.82393,7.4130199999999995,9.15442,6.2466,8.714,6.2775,9.89123,7.92785,8.8076,5.0022,6.1062,6.0089,5.0156,8.1464,7.0984,5.0,8.5181,7.7016,7.0665,7.4908,7.9568,6.7646,6.4726,7.2193,7.5403,6.5827,6.4406,8.6336,6.7566,7.0968,7.1249,7.7989,6.45549,9.1759,6.6573,7.3522,10.6171,5.4406,5.0,5.0,5.0,5.0,5.0,6.8882699999999994,7.2294,9.351510000000001,9.89373,5.0,5.6531,6.2091,8.6194,5.0,6.5087,5.2831,5.0,5.0,5.0,10.0198,5.0,5.1062,5.0,0
N_BRST_2,6.6376100000000005,11.9952,5.1805699999999995,11.2635,11.7166,11.774000000000001,11.5188,10.6806,10.7053,12.204,5.5077300000000005,6.659730000000001,10.4662,10.9848,10.3464,5.0,10.4827,11.2917,9.60215,10.4368,5.0,11.2405,5.0,6.3061,9.0822,5.0,10.1838,9.7435,6.2236,11.5003,8.910960000000001,11.4729,11.2039,10.1149,5.3611,6.16297,12.1167,7.03825,11.3655,5.0,11.0065,7.980410000000001,7.21939,10.4257,11.0828,5.0,11.8137,5.9639999999999995,10.5662,6.6534,6.0526,5.0,5.0,5.4725,5.4937,5.0,7.081,9.86341,6.0188,6.5824300000000004,5.0,10.9969,11.5707,9.2305,11.6741,6.33781,6.6969,7.9991,10.8231,7.2201,8.39875,11.9816,9.31746,6.96201,7.49211,11.9476,10.9176,11.9696,11.4142,11.7657,12.0954,11.4053,11.4484,5.0,10.5364,6.5719,11.7333,10.6016,11.2108,8.88176,5.890280000000001,5.0558,6.4958,6.8148,10.7784,10.9976,6.0457,7.68382,8.282860000000001,8.89663,6.986000000000001,7.514310000000001,8.63401,12.1747,6.6707,12.0077,10.7043,6.7033,7.8443,6.91829,7.7632,5.7539,7.832560000000001,6.4273,12.1781,11.8031,10.1217,10.3415,11.6691,10.9774,5.0,11.9994,10.2031,9.34197,11.9697,10.8525,12.277000000000001,12.1238,7.9992,7.0149,11.0685,5.1905,6.923830000000001,11.7787,6.1813,5.0,5.895919999999999,7.7477,5.0,5.3878,10.3222,7.518,5.0,11.3217,8.2691,9.67753,11.8289,7.6755,7.1862,7.642710000000001,8.0453,12.1447,10.7723,9.90125,8.0339,7.7296,8.74203,7.47775,9.538730000000001,6.1586,9.0199,6.3208,10.1012,7.31871,8.7817,5.417000000000001,6.3291,6.3935,5.8436,8.1862,7.2266,5.4926,8.3916,7.9318,7.202000000000001,7.5696,8.044,6.7907,6.6361,7.3249,7.928999999999999,6.7666,6.9547,8.58,6.9439,6.9653,7.5731,7.6787,6.98637,9.3682,6.4477,7.4833,11.1346,5.3208,5.0,5.0,5.18162,5.1446,5.0,6.76658,7.3697,9.4703,10.2551,5.0,5.9168,6.3166,9.0045,5.0,6.6092,5.5713,5.0,5.3208,5.0,10.702,5.0,5.0377,5.0,0
N_BRST_3,6.2813,12.0203,5.0,11.2069,11.76,11.82,11.3932,10.1724,10.1595,12.2256,5.89507,7.19672,10.6099,10.556,10.4795,5.26582,10.6512,11.1277,9.43632,9.8538,6.678260000000001,11.1872,5.0,5.6145,8.297889999999999,5.0,10.1334,9.569989999999999,6.0717,11.7243,8.79433,11.4103,10.8883,10.2922,5.1692,6.92823,12.1899,6.670439999999999,11.194,5.0,10.7036,7.56894,7.21565,9.83644,10.4093,5.0,11.7659,5.5306,10.225,6.6467,5.9924,5.0,5.0,5.6145,5.0,5.0,6.6226,10.0515,5.9478,6.51756,5.0,10.7948,11.5697,9.0417,11.6595,6.05377,6.5044,7.3342,10.557,7.273569999999999,7.94895,11.8746,9.13156,6.914839999999999,8.038789999999999,11.5833,11.0829,11.8861,11.4254,11.7896,12.0348,11.323,11.4495,5.053,10.6873,6.0404,11.83,10.5579,11.4378,8.545110000000001,5.58252,5.4836,6.2736,6.5869,10.8418,11.0878,5.8074,7.26818,8.37991,9.22847,6.9286,8.215910000000001,8.9707,12.0418,7.3238,12.0005,10.6434,6.5473,7.6628,6.68727,7.854939999999999,5.25188,7.41937,6.3160099999999995,12.2062,11.5697,9.887839999999999,10.2145,11.5226,10.5774,5.0,12.0752,9.65353,9.50383,11.8885,10.8032,12.2825,12.1205,7.2655,6.565,11.2749,5.565,6.883439999999999,11.6929,5.4363,5.0,5.7388699999999995,6.9183,5.0,5.0,9.81482,7.2601,5.0,10.9673,7.5807,9.33277,11.7667,7.4863,6.8685,7.51423,7.6246,11.9139,10.6872,9.51635,7.9127,7.412999999999999,8.551969999999999,7.335780000000001,9.370230000000001,6.3261,8.4289,6.3066,9.93787,7.36905,8.6481,5.0258,5.172999999999999,6.2918,5.4289,7.8315,7.2076,5.7652,8.1971,7.7217,6.7031,7.2968,8.0928,6.7794,5.9335,6.7652,6.7864,6.5374,6.4557,8.4863,6.8751,6.8212,7.3525,7.4039,7.23108,8.8883,6.0018,7.2129,11.2152,5.3066,5.0,5.0,5.0,5.0,5.0,6.44681,7.3643,9.354289999999999,10.0988,5.107,5.0,5.9649,7.8965,5.0,6.3831,5.2769,5.0,5.1622,5.0,10.2465,5.0,5.0,5.0,0
T_BRST_1,5.91441,10.9971,5.32945,9.28364,11.2688,11.5871,8.00376,8.71027,11.6233,11.8065,5.0,5.0,7.73997,7.54668,11.6864,5.0,8.040939999999999,8.10555,8.102039999999999,8.02618,5.0,8.88608,5.0,5.0,10.6302,5.5518,10.1543,8.21372,6.0225,10.397,8.02618,10.0963,6.96945,8.61608,5.1505,5.0,11.729000000000001,8.253860000000001,8.99146,5.0,9.450460000000001,7.19734,5.42256,9.0628,8.5389,5.0,11.7069,5.0,10.6663,6.5467,5.0,5.0,5.0,5.1091,5.0,5.0,5.0,7.461469999999999,5.632000000000001,5.6893400000000005,5.0,11.050999999999998,9.60743,7.3855,8.74898,5.0,5.0,5.8655,8.84032,6.688560000000001,6.5897,11.5678,6.67897,7.2735199999999995,5.0,11.1653,8.796660000000001,11.7616,10.3897,10.1579,11.0009,9.79445,10.2433,5.0,9.80109,5.7356,12.0081,8.69926,10.0247,8.07768,5.0,5.997000000000001,8.6921,8.1506,9.45297,9.90342,5.0,7.41015,6.43314,10.3923,6.1226,6.90958,6.90958,11.5386,6.9299,10.7364,9.69035,5.0,6.9698,5.70754,5.0,5.15059,6.64491,6.558669999999999,11.0621,9.95795,9.38973,9.64552,9.57168,8.30813,5.0,11.7099,7.24131,8.11015,11.2905,7.28304,12.0008,12.1243,5.0,6.0649,8.70282,5.0,5.88478,9.31588,5.0,5.0,7.119039999999999,6.205,5.0,5.0,9.95894,5.9178,5.0,10.8534,8.1854,8.27128,10.9537,7.6287,6.4504,6.17033,6.976,11.2738,8.77636,7.8301,7.0699,7.0503,7.29788,7.518689999999999,8.94529,5.7185,7.3996,6.0699,8.60082,5.50433,8.0136,5.0,6.7674,7.017,6.0829,8.0732,6.3735,5.0,7.8717,7.1764,6.9409,5.7018,7.2642,5.485,6.1824,7.0371,7.7288,5.9898,5.8378,7.622000000000001,6.1643,6.2528,7.9248,6.9049,5.8069,8.8698,5.7349,7.2979,11.343,5.0,5.0,5.0,5.0,5.0,5.0,5.89757,5.5974,7.67853,8.45294,5.0,6.0569,5.5701,5.8301,5.4253,5.8754,5.1084,5.0,5.0,5.0,8.45915,5.0,5.0,5.0,1
T_BRST_2,7.53335,8.51792,5.0831,9.11353,11.5161,11.7565,7.00851,8.18431,7.895239999999999,11.8028,5.0,5.0,9.63412,5.7443,6.9847600000000005,5.0,7.83343,6.21143,7.1908199999999995,8.14334,5.0,8.869539999999999,5.0,5.0,5.5065,5.0,10.3307,7.23929,5.0,9.213980000000001,6.57172,9.39493,6.04916,7.98775,5.0,5.0,7.0803,7.77578,7.8433600000000006,5.0,11.265999999999998,9.064810000000001,5.3938,8.82007,6.30069,5.0,11.7175,5.0,10.2543,6.4855,5.0,5.0,5.0,5.0719,5.0,5.0,5.0,7.7496,5.6265,5.81334,5.0,11.2023,8.53335,6.7372,8.91265,5.0,5.0,6.2617,9.08275,5.432119999999999,7.7604,12.0745,6.453180000000001,8.455789999999999,7.80818,11.2583,10.1791,11.617,10.7423,10.4291,11.3906,9.6132,10.107000000000001,5.0,9.85641,5.3219,11.2204,7.745539999999999,9.22348,6.5145800000000005,5.0,5.0,7.4295,8.8082,8.781369999999999,11.0042,5.0,9.52021,6.378080000000001,5.56383,6.126,7.44269,6.02414,11.0333,6.3104,11.0462,10.1008,5.6666,6.7284,7.12602,7.301760000000001,5.12602,5.47394,5.91451,11.238,8.58664,8.3376,8.47908,9.80767,8.0259,5.0,10.3911,6.79587,7.80818,10.6553,6.378080000000001,11.9895,11.9885,5.0,5.6666,8.55655,5.0,7.87018,9.88672,5.2273,5.0,5.0,5.0,5.4532,5.0,10.4957,5.3447,5.0,11.1415,6.9977,8.31596,11.1592,7.3683,6.8349,6.71885,6.9977,11.8701,8.938360000000001,5.89121,7.2516,7.5562,7.045160000000001,5.92968,8.8076,5.9485,6.8383,5.7833,8.25919,7.3494600000000005,8.0698,5.0,5.0,5.7692,6.5062,8.1494,6.7262,5.0,7.6855,6.5521,6.4631,5.0741,7.2717,5.0,6.6818,6.2667,8.8467,6.2667,5.2261,7.9916,7.3328,5.2465,7.132999999999999,6.1736,7.900930000000001,8.8691,5.2261,7.3683,8.75768,5.0,5.0,5.0,5.0,5.0,5.0,5.8315,5.9916,7.4653,8.39027,5.0,6.1683,5.4631,5.0275,5.1080000000000005,5.917000000000001,5.0,5.0,5.0,5.0,7.83489,5.1192,5.0,5.0,1
T_BRST_3,6.16489,9.689119999999999,5.0,8.82,10.7912,11.4686,7.5183,8.35577,10.8598,11.8224,5.0,5.0,8.46925,6.94335,9.77949,5.0,7.702889999999999,7.57349,7.720460000000001,6.63779,5.0,8.18781,5.0,5.0,8.10861,5.2972,8.76432,7.6689,5.0,9.47754,6.645169999999999,9.32967,6.58505,7.56962,5.0,5.15974,10.4778,7.26408,7.98175,5.0,7.80525,6.22029,5.79865,8.80689,6.4055,5.0,11.6394,5.0,9.70554,6.8853,5.4899,5.0,5.0,5.7719,5.0,5.0,5.2496,7.83621,5.6452,5.92528,5.0,10.2445,9.06113,6.3792,8.43347,5.29725,5.0,6.7787,8.60942,6.56728,7.00902,11.5367,6.81911,6.5967199999999995,5.0,11.5493,8.97719,11.4941,9.61302,10.1947,9.97894,8.90915,9.442089999999999,5.0,8.32051,5.5673,11.1725,7.96737,8.71136,6.62558,5.176819999999999,5.0,6.7715,6.9446,8.89514,9.421669999999999,5.0,8.91938,6.4019900000000005,8.173160000000001,6.5523,6.76178,6.3293099999999995,11.0448,6.8316,10.2663,8.88846,5.0,6.4987,5.69529,5.7020800000000005,5.03346,5.32492,5.53722,10.7012,7.569139999999999,8.49777,8.70546,9.377289999999999,7.62021,5.0,10.2359,6.30722,7.11711,10.6305,7.167039999999999,11.8759,12.0324,5.0,5.0,8.23883,5.0,6.877260000000001,9.31277,5.6953,5.0,5.76178,6.0759,5.5372,5.0,9.095360000000001,5.6398,5.0,10.1038,7.436,8.060139999999999,10.0566,7.7159,6.7659,6.02538,7.2121,11.8059,8.778960000000001,6.26277,6.4492,7.3683,7.24777,6.63745,8.25779,5.4316,7.4923,5.9898,8.25279,6.5174900000000004,7.9486,5.0,5.0,6.149,5.8377,8.0687,6.4404,5.0,7.8243,7.194,7.0544,5.4227,6.7694,5.2326,6.6375,7.5258,8.5049,6.2528,6.6527,7.0885,5.9221,6.0017,6.4795,6.1381,6.9716,8.7168,5.2528,7.2121,10.9561,5.0,5.0,5.0,5.0,5.0,5.0,5.87076,5.5747,7.468719999999999,8.161010000000001,5.0,5.0,5.6451,5.0,5.0,5.8243,5.0,5.0,5.0,5.0,7.67905,5.0,5.0,5.0,1
T_BRST_4,5.48869,9.69876,6.40015,8.56669,10.1745,11.998,7.21185,7.347460000000001,10.2621,11.1039,5.0,5.0,7.18383,6.5057599999999995,10.1953,5.0,7.53378,7.2663,7.66115,6.066,5.0,6.47719,5.0,5.0,8.09261,5.4183,8.40925,7.60416,5.2663,12.42,10.3852,9.380230000000001,6.01125,8.11689,5.2663,5.53378,11.5665,6.21185,7.550330000000001,5.0,8.50717,6.00326,5.5558,8.558530000000001,6.21877,5.035,11.8848,5.0,9.919210000000001,6.6813,5.6199,5.0,5.0,5.9626,5.0,5.0,5.1408,8.20838,5.2663,5.5558,5.0,9.586219999999999,9.110389999999999,6.3188,7.05057,5.0,5.5114,5.9037,7.8504,6.651330000000001,6.13114,12.094000000000001,6.29715,6.990810000000001,5.0,10.9147,7.927389999999999,11.4662,9.56018,9.19312,10.6699,7.661110000000001,8.48232,5.0,8.69483,6.2065,12.3394,7.47956,9.55232,7.84397,5.0,5.0,6.6805,7.2461,11.4534,9.17787,5.0,9.273430000000001,7.47956,7.70668,5.0,6.02151,7.19985,9.93849,6.8004,9.66415,9.76454,5.0,5.8525,5.0,5.30964,5.0,5.0,5.0,10.1931,6.70432,9.3927,9.63715,7.85467,5.0,5.0,10.9884,5.0,6.49605,9.80425,6.59121,10.038,11.9322,5.0,6.1382,8.1045,5.0,6.8353600000000005,7.626580000000001,5.0,5.0,5.80921,5.0,5.0,5.0,8.33124,5.0,5.0,9.413689999999999,7.0741,7.6009199999999995,10.395999999999999,7.8368,6.6291,6.25988,6.5027,10.985999999999999,8.84384,6.30136,5.5624,6.2719,6.888260000000001,6.7495899999999995,9.12448,5.0,7.3014,6.0395,7.824660000000001,5.64761,7.1922,5.0,5.0,6.2234,5.8921,7.8206,6.3754,5.0,8.7793,8.1859,7.1795,5.0,7.1603,5.8921,5.8766,7.3473,7.2837,6.0112,5.0,7.2808,5.2599,5.2955,7.0395,5.4823,5.0,8.7939,5.0,7.4719,9.07323,5.0,5.0,5.0,5.0,5.0,5.0,6.39738,6.0534,6.6794199999999995,8.02895,5.0,5.0,5.4925,5.0,5.0,5.0,5.0809,5.0,5.0,5.0,6.48227,5.0,5.0,5.0,1
T_BRST_5,5.60531,8.85962,5.0,8.72912,9.474039999999999,11.5188,5.11291,8.36726,8.7733,11.9222,5.0,5.0,6.80012,5.63966,8.61828,5.0,7.46628,6.05682,7.4397199999999994,7.81147,5.0,7.4397199999999994,5.0,5.0,5.706,5.0,7.296360000000001,7.131130000000001,5.0,8.09445,7.0149,7.89205,5.0,7.524889999999999,5.0,5.0,5.0,7.4829300000000005,7.95137,5.0,9.12129,6.21895,5.0,7.69175,8.54542,5.0,10.7184,5.0,9.49119,6.71,5.0,5.0,5.0,5.4591,5.0,5.0,5.0,7.4829300000000005,5.6226,6.21895,5.0,9.89338,8.19461,5.5966,5.01163,5.0,5.0,5.0,7.52665,5.77276,5.33666,11.4987,6.81688,6.02681,5.0,10.5536,7.72262,11.0676,8.19673,8.10896,8.8723,7.92364,8.26998,5.0,9.25482,5.0117,10.514000000000001,7.62672,8.634139999999999,7.00409,5.0,5.0,6.3844,5.2873,7.6513,8.31836,5.0,6.39604,6.79057,6.34874,5.0,5.7994,7.293589999999999,9.330589999999999,5.0,9.35623,9.0857,5.0,5.21,5.28734,5.0,5.0,6.02681,5.50793,10.9077,9.61302,8.80379,8.885819999999999,9.193389999999999,7.46975,5.0,11.3631,6.55037,5.9337,8.67786,5.57113,11.7298,12.2383,5.0,5.0,7.7994,5.0,5.0,8.21828,5.0,5.0,5.0,5.0,5.0,5.0,8.80817,5.6707,5.0,10.0393,6.8368,6.92518,8.917119999999999,7.4294,6.3755,5.0,7.0285,10.7279,7.8406199999999995,5.0,5.2782,5.4764,6.76681,6.19771,7.23275,5.0,6.8963,5.9949,8.13733,5.0,7.3411,5.0,5.0,5.3438,5.0,7.1557,6.0352,5.0,6.7099,6.3963,6.0999,5.0,6.5244,5.0743,5.6932,5.0,6.8292,6.0807,5.0,7.4813,5.6245,5.0,7.0679,7.1125,7.92518,8.642000000000001,5.642,7.2976,10.5229,5.0,5.0,5.0,5.0,5.0,5.0,5.79053,5.2212,7.31682,7.238510000000001,5.0,5.0,5.0,5.0,5.0,5.0,5.0352,5.0,5.0,5.0,8.43188,5.0,5.0,5.0,1
T_BRST_6,6.057180000000001,10.2615,5.10073,10.0011,11.5166,11.2586,7.11238,8.56016,10.4462,12.1018,5.0,5.0,8.43043,6.90026,10.1602,5.0,9.66012,7.26978,7.744269999999999,7.1392,5.0,9.26109,5.0,5.0,8.41953,5.0,10.6502,7.829089999999999,5.0,10.1302,7.50892,10.5366,7.538010000000001,8.275839999999999,5.0,5.0,6.75174,7.4519899999999994,9.27325,5.0,8.7012,5.97449,7.04102,9.96005,7.47623,5.0,11.6893,5.0,9.82732,6.4882,5.0771,5.0,5.0,5.3895,5.0,5.0,5.3638,8.47172,5.7443,5.89127,5.0,10.4439,9.79485,7.1066,9.96193,5.24177,5.0,6.2836,9.9467,6.7057199999999995,6.684060000000001,11.3639,7.62988,6.5558,5.0,10.8108,8.93958,11.5382,10.4736,10.7832,10.5129,9.59004,9.94471,5.0,9.7471,5.3023,12.0862,8.01632,9.34861,7.003260000000001,5.0,5.0,5.7662,6.6482,9.63377,10.4084,5.0,8.621360000000001,7.0314,9.17173,6.6398,7.47929,6.2808,11.293,5.7867,10.7455,9.831389999999999,5.0,6.6593,5.63694,8.64397,5.23685,5.62562,5.4442900000000005,11.2179,8.90782,9.02711,9.2322,10.2359,9.489469999999999,5.0,10.2929,7.9153899999999995,8.27538,10.6673,7.88605,12.0928,12.1824,5.0,5.3918,8.1944,5.0,5.35118,10.2085,5.4443,5.0,5.8068599999999995,6.0463,5.0,5.0,9.4451,6.4824,5.0,10.1262,6.9042,9.02822,10.6694,7.2755,5.7714,5.45651,6.6068,10.8222,8.81778,6.28549,6.3626,7.0724,7.098960000000001,6.53637,8.44621,5.6381,7.1615,5.6839,8.119480000000001,7.19172,8.0952,5.0,5.0,5.6739,5.2282,7.8223,6.3342,5.0,7.7063,6.8693,6.7971,5.6587,6.9755,5.0,6.1758,5.7235,7.7773,6.136,5.5801,7.3905,5.3966,6.5693,7.2162,6.2822,5.0,8.6048,5.0059,6.7161,9.61335,5.0,5.0,5.0,5.0,5.0,5.0,5.56928,5.6015,7.558389999999999,8.557030000000001,5.0,6.7596,5.0914,5.2822,5.0,5.4027,5.0,5.0,5.0,5.0,8.62774,5.0,5.0,5.0,1
